gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season,,,
20121014_OAK@ATL,3,26,9,OAK,ATL,1,10,76,PENALTY,10,7,2012,,,
20121014_OAK@ATL,3,16,57,OAK,ATL,2,6,76,RUN, D.Robinson).,17,20,2012,,
20121014_OAK@ATL,3,28,43,OAK,ATL,3,6,76,PASS,10,7,2012,,,
20121014_OAK@ATL,3,28,37,OAK,ATL,4,6,76,PUNT,10,7,2012,,,
20121014_OAK@ATL,1,54,57,ATL,OAK,3,1,77,PASS,0,0,2012,,,
20121014_OAK@ATL,2,32,56,ATL,OAK,1,10,78,PASS,17,20,2012,,,
20121014_OAK@ATL,2,31,45,ATL,OAK,1,10,78,PASS,7,10,2012,,,
20121014_OAK@ATL,3,29,24,OAK,ATL,2,8,78,RUN, R.McClain).,10,7,2012,,
20121014_OAK@ATL,4,8,6,ATL,OAK,2,9,79,RUN,20,17,2012,,,
20121014_OAK@ATL,1,60,0,ATL,OAK,1,10,80,PASS,0,0,2012,,,
20121014_OAK@ATL,1,50,15,ATL,OAK,1,10,80,PASS,0,0,2012,,,
20121014_OAK@ATL,1,45,24,ATL,OAK,1,10,80,PASS,0,3,2012,,,
20121014_OAK@ATL,2,38,38,OAK,ATL,1,10,80,PASS, A.Dent).,3,7,2012,,
20121014_OAK@ATL,2,34,11,ATL,OAK,1,10,80,PASS,17,20,2012,,,
20121014_OAK@ATL,3,30,0,OAK,ATL,1,10,80,RUN,10,7,2012,,,
20121014_OAK@ATL,3,19,58,OAK,ATL,1,10,80,PENALTY,17,20,2012,,,
20121014_OAK@ATL,3,17,31,OAK,ATL,1,10,80,RUN,17,20,2012,,,
20121014_OAK@ATL,4,8,40,ATL,OAK,1,10,80,RUN,20,17,2012,,,
20121014_OAK@ATL,4,2,40,OAK,ATL,1,10,80,PASS,10,14,2012,,,
20121014_OAK@ATL,4,0,40,ATL,OAK,1,10,80,PASS,14,17,2012,,,
20121014_OAK@ATL,4,12,56,OAK,ATL,2,7,80,RUN,17,20,2012,,,
20121014_OAK@ATL,3,25,14,OAK,ATL,1,15,81,PASS,10,7,2012,,,
20121014_OAK@ATL,3,27,52,ATL,OAK,2,13,82,PASS,7,10,2012,,,
20121014_OAK@ATL,4,13,32,OAK,ATL,1,10,83,RUN, A.Dent).,17,20,2012,,
20121014_OAK@ATL,2,31,12,ATL,OAK,2,15,83,PASS,7,10,2012,,,
20121014_OAK@ATL,2,33,1,ATL,OAK,3,13,83,PASS,17,20,2012,,,
20121014_OAK@ATL,2,31,5,ATL,OAK,3,15,83,PASS,7,10,2012,,,
20121014_OAK@ATL,4,12,9,OAK,ATL,3,10,83,PASS,17,20,2012,,,
20121014_OAK@ATL,2,30,39,OAK,ATL,1,10,85,RUN,10,7,2012,,,
20121014_OAK@ATL,2,33,44,ATL,OAK,2,18,88,PASS,17,20,2012,,,
20121014_OAK@ATL,4,5,41,OAK,ATL,2,9,89,RUN,17,20,2012,,,
20121014_OAK@ATL,4,13,50,ATL,OAK,3,9,89,PASS,20,17,2012,,,
20121014_OAK@ATL,4,13,44,ATL,OAK,4,9,89,PUNT,20,17,2012,,,
20121014_OAK@ATL,3,26,50,OAK,ATL,1,10,90,PASS,10,7,2012,,,
20121014_OAK@ATL,4,13,50,ATL,OAK,1,10,90,PASS,20,17,2012,,,
20121014_OAK@ATL,4,6,19,OAK,ATL,1,10,90,PASS,17,20,2012,,,
20121014_OAK@ATL,1,49,48,OAK,ATL,1,10,98,PASS,0,0,2012,,,
20121014_STL@MIA,3,24,46,MIA,STL,1,1,1,PASS,10,6,2012,,,
20121014_STL@MIA,4,8,35,STL,MIA,4,1,1,RUN,6,17,2012,,,
20121014_STL@MIA,4,8,35,STL,MIA,3,2,2,PASS,6,17,2012,,,
20121014_STL@MIA,4,9,31,STL,MIA,2,3,3,RUN,6,17,2012,,,
20121014_STL@MIA,4,10,14,STL,MIA,1,7,7,RUN,6,17,2012,,,
20121014_STL@MIA,1,51,11,STL,MIA,1,10,11,PASS,3,0,2012,,,
20121014_STL@MIA,1,51,3,STL,MIA,2,10,11,PASS,3,0,2012,,,
20121014_STL@MIA,2,30,30,STL,MIA,1,10,14,PASS,6,10,2012,,,
20121014_STL@MIA,1,50,23,STL,MIA,3,13,14,PASS,3,0,2012,,,
20121014_STL@MIA,1,50,12,STL,MIA,4,13,14,FIELD GOAL,3,0,2012,,,
20121014_STL@MIA,3,25,47,MIA,STL,3,6,15,PASS,10,6,2012,,,
20121014_STL@MIA,3,26,17,MIA,STL,1,10,19,PASS,10,6,2012,,,
20121014_STL@MIA,2,30,18,STL,MIA,2,15,19,PASS,6,10,2012,,,
20121014_STL@MIA,3,26,12,MIA,STL,2,10,19,PENALTY,10,6,2012,,,
20121014_STL@MIA,2,30,13,STL,MIA,3,15,19,PASS,6,10,2012,,,
20121014_STL@MIA,2,30,8,STL,MIA,4,15,19,FIELD GOAL,6,10,2012,,,
20121014_STL@MIA,2,30,24,STL,MIA,1,20,24,RUN,6,10,2012,,,
20121014_STL@MIA,3,26,12,MIA,STL,2,15,24,PASS,10,6,2012,,,
20121014_STL@MIA,2,35,16,MIA,STL,1,10,25,PASS,7,6,2012,,,
20121014_STL@MIA,2,35,10,MIA,STL,2,10,25,RUN,7,6,2012,,,
20121014_STL@MIA,2,34,32,MIA,STL,3,10,25,PASS,7,6,2012,,,
20121014_STL@MIA,2,34,24,MIA,STL,4,10,25,FIELD GOAL,7,6,2012,,,
20121014_STL@MIA,1,58,7,STL,MIA,2,5,26,PASS,0,0,2012,,,
20121014_STL@MIA,1,57,59,STL,MIA,3,5,26,PASS,0,0,2012,,,
20121014_STL@MIA,2,38,57,STL,MIA,3,6,26,PASS,6,0,2012,,,
20121014_STL@MIA,2,30,52,STL,MIA,1,10,27,PENALTY,6,10,2012,,,
20121014_STL@MIA,2,36,13,MIA,STL,1,5,29,RUN,0,6,2012,,,
20121014_STL@MIA,2,35,38,MIA,STL,2,5,29,PASS,0,6,2012,,,
20121014_STL@MIA,2,40,30,STL,MIA,1,10,30,PASS,6,0,2012,,,
20121014_STL@MIA,3,26,26,MIA,STL,3,4,30,PASS,10,6,2012,,,
20121014_STL@MIA,1,57,49,STL,MIA,4,9,30,FIELD GOAL,0,0,2012,,,
20121014_STL@MIA,1,58,46,STL,MIA,1,10,31,RUN,0,0,2012,,,
20121014_STL@MIA,4,11,0,STL,MIA,1,10,33,PASS,6,17,2012,,,
20121014_STL@MIA,2,36,31,MIA,STL,1,10,34,PENALTY,0,6,2012,,,
20121014_STL@MIA,2,38,38,STL,MIA,4,14,34,FIELD GOAL,6,0,2012,,,
20121014_STL@MIA,3,27,6,MIA,STL,2,9,35,PASS,10,6,2012,,,
20121014_STL@MIA,3,27,38,MIA,STL,1,10,36,RUN,10,6,2012,,,
20121014_STL@MIA,2,31,41,STL,MIA,2,6,36,PASS,6,10,2012,,,
20121014_STL@MIA,2,30,40,STL,MIA,1,20,37,PASS,6,10,2012,,,
20121014_STL@MIA,2,39,51,STL,MIA,2,17,37,RUN,6,0,2012,,,
20121014_STL@MIA,2,30,37,STL,MIA,2,20,37,PASS,6,10,2012,,,
20121014_STL@MIA,2,40,21,STL,MIA,1,20,40,PASS,6,0,2012,,,
20121014_STL@MIA,2,32,0,STL,MIA,1,10,40,RUN,6,10,2012,,,
20121014_STL@MIA,4,11,44,STL,MIA,3,2,41,PASS,6,17,2012,,,
20121014_STL@MIA,4,11,38,STL,MIA,4,2,41,PASS,6,17,2012,,,
20121014_STL@MIA,3,28,13,MIA,STL,2,3,44,PASS,10,6,2012,,,
20121014_STL@MIA,4,0,42,STL,MIA,2,4,45,PASS,14,17,2012,,,
20121014_STL@MIA,4,0,37,STL,MIA,3,4,45,PASS,14,17,2012,,,
20121014_STL@MIA,2,37,1,MIA,STL,1,10,46,PASS,0,6,2012,,,
20121014_STL@MIA,4,12,31,STL,MIA,2,8,47,PASS,6,17,2012,,,
20121014_STL@MIA,4,2,20,MIA,STL,3,1,48,RUN,17,14,2012,,,
20121014_STL@MIA,4,0,4,STL,MIA,4,7,48,FIELD GOAL,14,17,2012,,,
20121014_STL@MIA,4,13,13,STL,MIA,1,10,49,RUN, K.Randall).,6,17,2012,,
20121014_STL@MIA,3,16,19,STL,MIA,2,9,49,PASS,6,17,2012,,,
20121014_STL@MIA,3,16,15,STL,MIA,3,9,49,PASS,6,17,2012,,,
20121014_STL@MIA,3,16,12,STL,MIA,4,9,49,PUNT,6,17,2012,,,
20121014_STL@MIA,4,2,0,MIA,STL,4,2,49,PUNT,17,14,2012,,,
20121014_STL@MIA,3,17,5,STL,MIA,1,10,50,RUN, K.Dansby).,6,17,2012,,
20121014_STL@MIA,2,32,44,STL,MIA,1,10,51,PENALTY,6,10,2012,,,
20121014_STL@MIA,3,28,52,MIA,STL,1,10,51,PASS,10,6,2012,,,
20121014_STL@MIA,4,0,46,STL,MIA,1,10,51,PASS,14,17,2012,,,
20121014_STL@MIA,1,45,21,STL,MIA,2,4,51,PASS,6,0,2012,,,
20121014_STL@MIA,2,41,43,STL,MIA,2,8,51,RUN,6,0,2012,,,
20121014_STL@MIA,1,45,15,STL,MIA,3,4,51,PASS,6,0,2012,,,
20121014_STL@MIA,2,41,0,STL,MIA,3,8,51,RUN,6,0,2012,,,
20121014_STL@MIA,1,45,10,STL,MIA,4,4,51,PUNT,6,0,2012,,,
20121014_STL@MIA,3,17,44,STL,MIA,2,1,52,RUN,6,17,2012,,,
20121014_STL@MIA,2,37,34,MIA,STL,3,4,52,PASS,0,6,2012,,,
20121014_STL@MIA,2,42,18,STL,MIA,1,10,53,RUN,6,0,2012,,,
20121014_STL@MIA,1,55,25,MIA,STL,2,1,55,PASS,0,3,2012,,,
20121014_STL@MIA,4,2,34,MIA,STL,2,8,55,PASS,17,14,2012,,,
20121014_STL@MIA,2,32,29,STL,MIA,1,15,56,PASS,6,10,2012,,,
20121014_STL@MIA,4,13,26,STL,MIA,2,4,56,RUN,6,17,2012,,,
20121014_STL@MIA,3,20,41,STL,MIA,3,5,56,PASS,6,17,2012,,,
20121014_STL@MIA,3,20,35,STL,MIA,4,5,56,PUNT,6,17,2012,,,
20121014_STL@MIA,1,46,16,STL,MIA,1,10,57,RUN,6,0,2012,,,
20121014_STL@MIA,4,3,18,MIA,STL,1,10,57,RUN,17,14,2012,,,
20121014_STL@MIA,3,21,24,STL,MIA,2,6,57,PASS,6,17,2012,,,
20121014_STL@MIA,2,38,34,MIA,STL,1,10,58,PASS,0,6,2012,,,
20121014_STL@MIA,1,54,0,MIA,STL,4,4,58,PUNT,0,3,2012,,,
20121014_STL@MIA,4,1,52,MIA,STL,4,12,59,PUNT,17,14,2012,,,
20121014_STL@MIA,3,29,36,MIA,STL,2,8,60,PASS,10,6,2012,,,
20121014_STL@MIA,4,5,54,MIA,STL,2,1,60,RUN,17,14,2012,,,
20121014_STL@MIA,1,54,46,MIA,STL,3,6,60,PASS,0,3,2012,,,
20121014_STL@MIA,4,5,5,MIA,STL,3,1,60,RUN,17,14,2012,,,
20121014_STL@MIA,4,4,15,MIA,STL,4,1,60,RUN,17,14,2012,,,
20121014_STL@MIA,3,22,5,STL,MIA,1,10,61,RUN,6,17,2012,,,
20121014_STL@MIA,3,18,29,STL,MIA,1,10,61,PASS,6,17,2012,,,
20121014_STL@MIA,3,29,53,MIA,STL,1,10,62,RUN,10,6,2012,,,
20121014_STL@MIA,4,14,3,STL,MIA,1,10,62,PASS,6,17,2012,,,
20121014_STL@MIA,1,56,7,MIA,STL,1,10,64,RUN,0,3,2012,,,
20121014_STL@MIA,2,42,51,STL,MIA,2,2,65,RUN,6,0,2012,,,
20121014_STL@MIA,2,38,6,MIA,STL,2,17,65,PASS,0,6,2012,,,
20121014_STL@MIA,2,33,16,STL,MIA,2,6,66,PASS,6,10,2012,,,
20121014_STL@MIA,1,46,37,STL,MIA,1,10,69,PASS,6,0,2012,,,
20121014_STL@MIA,4,6,34,MIA,STL,1,10,69,PASS,17,14,2012,,,
20121014_STL@MIA,2,33,55,STL,MIA,1,10,70,RUN,6,10,2012,,,
20121014_STL@MIA,4,7,10,MIA,STL,3,1,71,RUN,17,14,2012,,,
20121014_STL@MIA,3,20,6,MIA,STL,3,2,72,PASS,17,6,2012,,,
20121014_STL@MIA,1,48,11,MIA,STL,4,2,72,PUNT,0,6,2012,,,
20121014_STL@MIA,3,19,48,MIA,STL,4,2,72,PUNT,17,6,2012,,,
20121014_STL@MIA,2,43,26,STL,MIA,1,10,73,RUN,6,0,2012,,,
20121014_STL@MIA,2,30,3,MIA,STL,1,10,73,RUN,10,6,2012,,,
20121014_STL@MIA,4,0,54,STL,MIA,1,10,73,PASS,14,17,2012,,,
20121014_STL@MIA,4,0,51,STL,MIA,2,10,73,PASS,14,17,2012,,,
20121014_STL@MIA,3,15,23,MIA,STL,1,10,74,PASS,17,6,2012,,,
20121014_STL@MIA,3,15,23,MIA,STL,1,10,74,RUN,17,6,2012,,,
20121014_STL@MIA,1,59,21,STL,MIA,2,5,75,RUN,0,0,2012,,,
20121014_STL@MIA,1,56,49,MIA,STL,2,3,75,PASS,0,3,2012,,,
20121014_STL@MIA,4,8,10,MIA,STL,2,5,75,RUN,17,14,2012,,,
20121014_STL@MIA,1,56,37,MIA,STL,3,3,75,PASS,0,3,2012,,,
20121014_STL@MIA,1,51,52,STL,MIA,1,10,76,PASS,3,0,2012,,,
20121014_STL@MIA,3,18,58,STL,MIA,2,9,76,PASS,6,17,2012,,,
20121014_STL@MIA,3,19,36,STL,MIA,1,10,77,RUN,6,17,2012,,,
20121014_STL@MIA,3,24,9,STL,MIA,2,7,77,RUN,6,17,2012,,,
20121014_STL@MIA,1,48,48,MIA,STL,3,7,77,PASS,0,6,2012,,,
20121014_STL@MIA,3,23,17,STL,MIA,3,8,78,PENALTY,6,17,2012,,,
20121014_STL@MIA,1,59,54,STL,MIA,1,10,80,RUN,0,0,2012,,,
20121014_STL@MIA,1,50,8,MIA,STL,1,10,80,RUN,0,6,2012,,,
20121014_STL@MIA,2,34,19,STL,MIA,1,10,80,PASS,6,10,2012,,,
20121014_STL@MIA,3,24,40,STL,MIA,1,10,80,RUN,6,17,2012,,,
20121014_STL@MIA,3,20,25,MIA,STL,1,10,80,PASS,17,6,2012,,,
20121014_STL@MIA,4,8,30,MIA,STL,1,10,80,RUN,17,14,2012,,,
20121014_STL@MIA,1,47,19,STL,MIA,2,8,80,RUN,6,0,2012,,,
20121014_STL@MIA,3,20,22,MIA,STL,2,10,80,PASS,17,6,2012,,,
20121014_STL@MIA,4,14,14,MIA,STL,4,17,81,PUNT,17,6,2012,,,
20121014_STL@MIA,1,57,19,MIA,STL,1,10,82,PASS,0,3,2012,,,
20121014_STL@MIA,1,47,51,STL,MIA,1,10,82,RUN,6,0,2012,,,
20121014_STL@MIA,2,44,31,MIA,STL,2,8,83,PASS,0,6,2012,,,
20121014_STL@MIA,2,44,23,MIA,STL,3,8,83,PASS,0,6,2012,,,
20121014_STL@MIA,3,23,10,STL,MIA,3,13,83,PASS,6,17,2012,,,
20121014_STL@MIA,1,45,2,MIA,STL,1,10,85,PENALTY,0,6,2012,,,
20121014_STL@MIA,1,49,29,MIA,STL,2,15,85,PASS,0,6,2012,,,
20121014_STL@MIA,4,0,55,STL,MIA,1,10,86,PASS,14,17,2012,,,
20121014_STL@MIA,2,44,54,MIA,STL,1,12,87,PASS,0,6,2012,,,
20121014_STL@MIA,1,52,31,STL,MIA,3,5,87,PASS,3,0,2012,,,
20121014_STL@MIA,3,15,29,MIA,STL,2,5,89,PASS,17,6,2012,,,
20121014_STL@MIA,2,43,35,MIA,STL,4,15,90,PUNT,0,6,2012,,,
20121014_STL@MIA,4,15,0,MIA,STL,2,27,91,PASS,17,6,2012,,,
20121014_STL@MIA,2,44,6,MIA,STL,3,16,91,PASS,0,6,2012,,,
20121014_STL@MIA,4,14,56,MIA,STL,3,27,91,RUN,17,6,2012,,,
20121014_STL@MIA,1,53,46,STL,MIA,1,10,92,RUN,3,0,2012,,,
20121014_STL@MIA,2,45,0,MIA,STL,1,17,92,PENALTY,0,6,2012,,,
20121014_STL@MIA,4,1,20,STL,MIA,2,5,92,PASS,14,17,2012,,,
20121014_STL@MIA,3,16,3,MIA,STL,1,10,94,RUN,17,6,2012,,,
20121014_STL@MIA,1,53,12,STL,MIA,2,13,95,PASS,3,0,2012,,,
20121014_STL@MIA,4,1,41,STL,MIA,1,10,97,PASS,14,17,2012,,,
20121015_DEN@SD,4,13,40,DEN,SD,2,3,7,PASS,14,24,2012,,,
20121015_DEN@SD,2,30,29,SD,DEN,1,10,11,PASS,17,0,2012,,,
20121015_DEN@SD,1,54,13,SD,DEN,2,6,13,PASS,0,0,2012,,,
20121015_DEN@SD,1,54,7,SD,DEN,3,6,13,PASS,0,0,2012,,,
20121015_DEN@SD,1,54,3,SD,DEN,4,6,13,FIELD GOAL,0,0,2012,,,
20121015_DEN@SD,4,14,12,DEN,SD,1,10,14,PASS,14,24,2012,,,
20121015_DEN@SD,1,53,23,SD,DEN,2,6,15,PASS,3,0,2012,,,
20121015_DEN@SD,4,14,35,DEN,SD,2,1,16,RUN,14,24,2012,,,
20121015_DEN@SD,1,54,55,SD,DEN,1,10,17,RUN,0,0,2012,,,
20121015_DEN@SD,1,53,56,SD,DEN,1,10,19,RUN,3,0,2012,,,
20121015_DEN@SD,4,9,9,DEN,SD,1,10,21,PASS,21,24,2012,,,
20121015_DEN@SD,2,30,35,SD,DEN,1,10,23,PASS,17,0,2012,,,
20121015_DEN@SD,2,30,47,SD,DEN,3,1,24,RUN,17,0,2012,,,
20121015_DEN@SD,4,14,47,DEN,SD,1,10,25,PENALTY,14,24,2012,,,
20121015_DEN@SD,2,36,21,DEN,SD,2,6,26,PASS,0,10,2012,,,
20121015_DEN@SD,4,9,32,DEN,SD,2,1,26,PENALTY,21,24,2012,,,
20121015_DEN@SD,2,36,15,DEN,SD,3,6,26,PASS,0,10,2012,,,
20121015_DEN@SD,1,48,12,SD,DEN,1,10,27,PENALTY,10,0,2012,,,
20121015_DEN@SD,1,46,57,SD,DEN,2,11,28,RUN,10,0,2012,,,
20121015_DEN@SD,1,46,13,SD,DEN,3,11,28,PENALTY,10,0,2012,,,
20121015_DEN@SD,3,26,31,DEN,SD,1,10,29,RUN,0,24,2012,,,
20121015_DEN@SD,3,26,2,DEN,SD,2,10,29,PASS,0,24,2012,,,
20121015_DEN@SD,2,36,53,DEN,SD,1,10,30,RUN,0,10,2012,,,
20121015_DEN@SD,2,30,59,SD,DEN,2,7,30,RUN,17,0,2012,,,
20121015_DEN@SD,2,31,23,SD,DEN,1,10,33,RUN,17,0,2012,,,
20121015_DEN@SD,4,0,52,DEN,SD,1,10,33,RUN,35,24,2012,,,
20121015_DEN@SD,3,20,2,SD,DEN,2,8,33,PASS,24,7,2012,,,
20121015_DEN@SD,4,0,20,DEN,SD,2,10,33,RUN,35,24,2012,,,
20121015_DEN@SD,1,45,50,SD,DEN,3,16,33,PASS,10,0,2012,,,
20121015_DEN@SD,3,19,56,SD,DEN,3,8,33,PASS,24,7,2012,,,
20121015_DEN@SD,3,20,38,SD,DEN,1,10,35,RUN,24,7,2012,,,
20121015_DEN@SD,4,10,4,DEN,SD,1,10,35,PASS,21,24,2012,,,
20121015_DEN@SD,3,16,24,DEN,SD,2,1,35,RUN,14,24,2012,,,
20121015_DEN@SD,3,15,55,DEN,SD,3,1,35,PENALTY,14,24,2012,,,
20121015_DEN@SD,2,45,0,SD,DEN,4,19,36,PUNT,10,0,2012,,,
20121015_DEN@SD,1,47,40,SD,DEN,1,20,37,PASS,10,0,2012,,,
20121015_DEN@SD,3,27,9,DEN,SD,1,10,39,PASS,0,24,2012,,,
20121015_DEN@SD,3,15,27,DEN,SD,3,6,40,PASS,14,24,2012,,,
20121015_DEN@SD,4,6,59,SD,DEN,2,7,41,PASS,24,28,2012,,,
20121015_DEN@SD,4,6,54,SD,DEN,3,7,41,PASS,24,28,2012,,,
20121015_DEN@SD,1,45,21,SD,DEN,3,25,42,PASS,10,0,2012,,,
20121015_DEN@SD,2,31,54,SD,DEN,1,10,43,RUN,17,0,2012,,,
20121015_DEN@SD,3,16,53,DEN,SD,1,10,44,PASS,14,24,2012,,,
20121015_DEN@SD,4,7,27,SD,DEN,1,10,44,RUN,24,28,2012,,,
20121015_DEN@SD,4,10,47,DEN,SD,2,4,44,RUN,21,24,2012,,,
20121015_DEN@SD,3,21,5,SD,DEN,3,8,45,PASS,24,7,2012,,,
20121015_DEN@SD,3,21,53,SD,DEN,2,9,46,PASS,24,7,2012,,,
20121015_DEN@SD,3,17,23,DEN,SD,2,1,46,RUN,14,24,2012,,,
20121015_DEN@SD,2,41,28,DEN,SD,4,8,46,PUNT,0,10,2012,,,
20121015_DEN@SD,3,22,23,SD,DEN,1,10,47,RUN,24,7,2012,,,
20121015_DEN@SD,2,42,57,DEN,SD,1,10,48,PENALTY,0,10,2012,,,
20121015_DEN@SD,4,4,57,DEN,SD,2,5,48,PASS,28,24,2012,,,
20121015_DEN@SD,2,32,0,SD,DEN,3,4,48,PASS,17,0,2012,,,
20121015_DEN@SD,4,4,52,DEN,SD,3,5,48,PASS,28,24,2012,,,
20121015_DEN@SD,4,7,52,SD,DEN,2,4,49,RUN,24,28,2012,,,
20121015_DEN@SD,4,4,1,DEN,SD,4,6,49,PUNT,28,24,2012,,,
20121015_DEN@SD,1,48,58,SD,DEN,1,10,50,PASS,10,0,2012,,,
20121015_DEN@SD,4,11,11,DEN,SD,1,10,50,PASS,21,24,2012,,,
20121015_DEN@SD,2,32,25,SD,DEN,2,6,50,PASS,17,0,2012,,,
20121015_DEN@SD,4,15,0,DEN,SD,3,16,50,PASS,14,24,2012,,,
20121015_DEN@SD,3,28,20,DEN,SD,1,10,53,PASS,0,24,2012,,,
20121015_DEN@SD,4,5,35,DEN,SD,1,10,53,RUN,28,24,2012,,,
20121015_DEN@SD,4,1,20,SD,DEN,1,10,53,PASS,24,35,2012,,,
20121015_DEN@SD,3,27,49,DEN,SD,2,10,53,PASS,0,24,2012,,,
20121015_DEN@SD,2,33,8,SD,DEN,1,10,54,RUN,17,0,2012,,,
20121015_DEN@SD,4,4,45,DEN,SD,3,11,54,RUN,28,24,2012,,,
20121015_DEN@SD,3,17,47,DEN,SD,1,10,55,RUN,14,24,2012,,,
20121015_DEN@SD,4,8,17,SD,DEN,1,10,55,PASS,24,28,2012,,,
20121015_DEN@SD,2,42,16,DEN,SD,2,17,55,PASS,0,10,2012,,,
20121015_DEN@SD,4,2,15,SD,DEN,2,6,55,PASS,24,28,2012,,,
20121015_DEN@SD,2,42,10,DEN,SD,3,17,55,PASS,0,10,2012,,,
20121015_DEN@SD,2,38,51,SD,DEN,1,10,56,PASS,10,0,2012,,,
20121015_DEN@SD,2,42,45,DEN,SD,1,20,58,RUN,0,10,2012,,,
20121015_DEN@SD,4,6,6,DEN,SD,2,2,58,PENALTY,28,24,2012,,,
20121015_DEN@SD,4,2,41,SD,DEN,1,10,59,RUN,24,28,2012,,,
20121015_DEN@SD,3,23,6,SD,DEN,2,8,59,PASS,24,7,2012,,,
20121015_DEN@SD,4,1,12,SD,DEN,2,16,59,PASS,24,35,2012,,,
20121015_DEN@SD,4,4,45,DEN,SD,3,16,59,PENALTY,28,24,2012,,,
20121015_DEN@SD,4,1,6,SD,DEN,3,16,59,PASS,24,35,2012,,,
20121015_DEN@SD,4,0,52,SD,DEN,4,16,59,PASS,24,35,2012,,,
20121015_DEN@SD,2,43,19,DEN,SD,1,10,60,PASS,0,10,2012,,,
20121015_DEN@SD,3,23,46,SD,DEN,1,10,61,RUN,24,7,2012,,,
20121015_DEN@SD,2,33,42,SD,DEN,2,5,61,PASS,17,0,2012,,,
20121015_DEN@SD,1,55,55,SD,DEN,2,1,63,RUN,0,0,2012,,,
20121015_DEN@SD,1,59,29,SD,DEN,1,10,64,PASS,0,0,2012,,,
20121015_DEN@SD,1,59,25,SD,DEN,2,10,64,RUN,0,0,2012,,,
20121015_DEN@SD,1,55,11,SD,DEN,3,2,64,PASS,0,0,2012,,,
20121015_DEN@SD,1,55,6,SD,DEN,4,2,64,PUNT,0,0,2012,,,
20121015_DEN@SD,1,58,43,SD,DEN,3,11,65,PASS,0,0,2012,,,
20121015_DEN@SD,4,1,28,SD,DEN,3,5,65,PASS,24,35,2012,,,
20121015_DEN@SD,1,58,38,SD,DEN,4,11,65,PUNT,0,0,2012,,,
20121015_DEN@SD,2,34,20,SD,DEN,1,10,66,RUN,17,0,2012,,,
20121015_DEN@SD,4,6,48,DEN,SD,1,10,66,RUN,28,24,2012,,,
20121015_DEN@SD,4,8,55,SD,DEN,1,10,68,PASS,24,28,2012,,,
20121015_DEN@SD,4,11,29,SD,DEN,2,8,69,PASS,24,21,2012,,,
20121015_DEN@SD,4,11,24,SD,DEN,3,8,69,PASS,24,21,2012,,,
20121015_DEN@SD,1,59,52,SD,DEN,1,10,70,PENALTY,0,0,2012,,,
20121015_DEN@SD,1,52,28,DEN,SD,1,10,70,RUN,0,10,2012,,,
20121015_DEN@SD,4,1,59,SD,DEN,1,10,70,PASS,24,35,2012,,,
20121015_DEN@SD,1,50,48,SD,DEN,2,3,70,RUN,10,0,2012,,,
20121015_DEN@SD,4,3,19,SD,DEN,2,4,70,PASS,24,28,2012,,,
20121015_DEN@SD,4,1,54,SD,DEN,2,10,70,PASS,24,35,2012,,,
20121015_DEN@SD,1,51,36,DEN,SD,3,10,70,PASS,0,10,2012,,,
20121015_DEN@SD,1,50,6,SD,DEN,3,3,70,PENALTY,10,0,2012,,,
20121015_DEN@SD,4,3,13,SD,DEN,3,4,70,PASS,24,28,2012,,,
20121015_DEN@SD,1,51,32,DEN,SD,4,10,70,PUNT,0,10,2012,,,
20121015_DEN@SD,4,12,7,SD,DEN,1,10,71,RUN,24,21,2012,,,
20121015_DEN@SD,1,56,28,SD,DEN,1,10,72,PASS,0,0,2012,,,
20121015_DEN@SD,3,28,57,DEN,SD,2,8,72,PASS,0,24,2012,,,
20121015_DEN@SD,1,52,0,DEN,SD,2,13,73,PASS,0,10,2012,,,
20121015_DEN@SD,3,18,26,SD,DEN,3,5,73,PASS,24,14,2012,,,
20121015_DEN@SD,3,29,28,DEN,SD,1,10,74,RUN,0,24,2012,,,
20121015_DEN@SD,3,24,29,SD,DEN,1,10,74,RUN,24,7,2012,,,
20121015_DEN@SD,1,49,40,SD,DEN,3,8,75,PASS,10,0,2012,,,
20121015_DEN@SD,4,3,48,SD,DEN,1,10,76,RUN,24,28,2012,,,
20121015_DEN@SD,1,52,43,DEN,SD,2,5,76,PASS,0,10,2012,,,
20121015_DEN@SD,1,51,22,SD,DEN,1,10,77,RUN,10,0,2012,,,
20121015_DEN@SD,3,18,54,SD,DEN,2,9,77,PASS,24,14,2012,,,
20121015_DEN@SD,1,57,21,DEN,SD,3,1,77,RUN,0,0,2012,,,
20121015_DEN@SD,2,34,38,DEN,SD,3,9,77,PASS,0,17,2012,,,
20121015_DEN@SD,2,34,33,DEN,SD,4,9,77,PUNT,0,17,2012,,,
20121015_DEN@SD,2,35,55,DEN,SD,1,10,78,RUN,0,17,2012,,,
20121015_DEN@SD,3,19,34,SD,DEN,1,10,78,RUN,24,14,2012,,,
20121015_DEN@SD,1,56,41,DEN,SD,4,2,78,PUNT,0,0,2012,,,
20121015_DEN@SD,2,35,21,DEN,SD,2,11,79,PASS,0,17,2012,,,
20121015_DEN@SD,2,30,24,DEN,SD,1,10,80,RUN,0,24,2012,,,
20121015_DEN@SD,4,2,5,SD,DEN,1,10,80,PASS,24,35,2012,,,
20121015_DEN@SD,4,12,44,SD,DEN,2,5,80,PASS,24,21,2012,,,
